"","Name","Address","City","State","Zip","Phone_Number"
"247","JEFFERSON INTERMEDIATE SCHOOL","528 S EDDY ST","SOUTH BEND","IN","46617","(574) 283-8726"
"248","GOODWILL INDUSTRIES OF MICHIAN","1805 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 472-7300"
"249","FIRST BAPTIST CHURCH OF S.B.","3010 S IRONWOOD DR","SOUTH BEND","IN","46614","(574) 294-4141"
"250","BURGER KING #6574","4852 W WESTERN AVE","SOUTH BEND","IN","46619-2308","(574) 232-3622"
"251","MAXI'S FOOD & SPIRITS","114 W IRELAND RD","SOUTH BEND","IN","46614","(574) 291-9181"
"252","BURGER KING #6574","4852 W WESTERN AVE","SOUTH BEND","IN","46619-2308","(574) 232-3622"
"253","JEANNIE'S TAVERN","621 S BENDIX DR","SOUTH BEND","IN","46619","(574) 288-2962"
"254","MACRI'S BAKERY & DELI","214 N NILES AVE","SOUTH BEND","IN","46617","(574) 282-1010"
"255","CHRIST TEMPLE APOSTOLIC SOUP K","2307 ELWOOD AVE","SOUTH BEND","IN","46628","(574) 233-3892"
"256","DUCOMB CENTER","4161 LATHROP ST","SOUTH BEND","IN","46628","(574) 236-2137"
"257","MC DONALD'S 3597","4711 MIAMI ST","SOUTH BEND","IN","46614","(574) 291-8838"
"258","LE PEEP","127 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 288-7337"
"259","AMERICAN LEGION POST 303","2503 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 287-0057"
"260","GOODWILL INDUSTRIES OF MICHIAN","1805 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 472-7300"
"261","HOLY CROSS SCHOOL","1020 WILBER ST","SOUTH BEND","IN","46628","(574) 233-2179"
"262","MEJORANDO TU FIGURA","1110 W WESTERN AVE","SOUTH BEND","IN","46601","(574) 261-1585"
"263","KITCHEN SKATE PARK","3300 W SAMPLE ST","SOUTH BEND","IN","46619","(574) 217-8986"
"264","BARNABY'S","713 E JEFFERSON BLVD","SOUTH BEND","IN","46617","(574) 288-4981"
"265","APPLEBEE'S NEIGHBORHOOD BAR &","3703 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 277-2640"
"266","BURGER KING #6622","1113 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-4300"
"267","MANGO CAFE LLC.","1740 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 607-1877"
"268","BYERS SOFTBALL COMPLEX","1300 S MAYFLOWER RD","SOUTH BEND","IN","46619","(574) 282-1449"
"269","YATS EDDY STREET LLC","1251 N EDDY ST","SOUTH BEND","IN","46617","(000) 000-0000"
"270","BENDIX FAMILY RESTAURANT","4920 W WESTERN AVE","SOUTH BEND","IN","46601","(574) 287-3037"
"271","BOOTLEG'ERS","1302 FORD ST","SOUTH BEND","IN","46619","(574) 234-0744"
"272","LA ROSITA","2909 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 246-0445"
"273","BIG ED'S AND ANGIE'S","2227 FRANKLIN ST","SOUTH BEND","IN","46613","(574) 232-3444"
"274","MC DONALD'S 4584","1519 N IRONWOOD DR","SOUTH BEND","IN","46635","(574) 277-0193"
"275","KNIGHTS OF COLUMBUS #5570","5202 LINDEN AVE","SOUTH BEND","IN","46628","(574) 233-9717"
"276","IMMANUEL UNITED METHODIST","1211 W EWING AVE","SOUTH BEND","IN","46613","(574) 000-0000"
"277","7-ELEVEN #32587","901 S MAYFLOWER RD","SOUTH BEND","IN","46615","(574) 287-8814"
"278","OUR LADY OF HUNGARY SCHOOL","735 W CALVERT ST","SOUTH BEND","IN","46613","(574) 287-1700"
"279","FAITH BAPTIST CHURCH OF S.B.","1002 BLAINE AVE","SOUTH BEND","IN","46616","(574) 233-6428"
"280","SAINT MATTHEW CATHEDRAL SCHOOL","1015 E DAYTON ST","SOUTH BEND","IN","46613","(574) 289-4535"
"281","FIRST BAPTIST CHURCH OF S.B.","3010 S IRONWOOD DR","SOUTH BEND","IN","46614","(574) 294-4141"
"282","PAPA JOHN'S #5","928 S MAYFLOWER RD","SOUTH BEND","IN","46619","(502) 935-6329"
"283","KENNEDY PRIMARY ACADEMY","609 N OLIVE ST","SOUTH BEND","IN","46624","(574) 283-7463"
"284","BENDIX FAMILY RESTAURANT","4920 W WESTERN AVE","SOUTH BEND","IN","46601","(574) 287-3037"
"285","PAPA JOHN'S #2","1811 S IRONWOOD DR","SOUTH BEND","IN","46614","(574) 233-7272"
"286","LOW BOBS EXPRESS","4505 AMERITECH DR","SOUTH BEND","IN","46628","(574) 243-5392"
"287","SIMERI'S OLD TOWN TAP INC","1505 W INDIANA AVE","SOUTH BEND","IN","46613","(574) 289-1361"
"288","BELIEVERS C.O.G.I.C.","2049 PRAIRIE AVE","SOUTH BEND","IN","46613","(574) 233-3353"
"289","RIVER CITY CAFE","321 E WALTER ST","SOUTH BEND","IN","46614","(574) 299-4768"
"290","GARDEN WOK","919 N BENDIX DR","SOUTH BEND","IN","46628","(574) 287-6633"
"291","LASALLE GRILL","115 W COLFAX AVE","SOUTH BEND","IN","46601","(574) 288-1155"
"292","RALLY'S","5307 W WESTERN AVE","SOUTH BEND","IN","46619","(000) 000-0000"
"293","SUBWAY OF SOUTH BEND VI, INC","135 E IRELAND RD","SOUTH BEND","IN","46614","(574) 299-8306"
"294","FARMER'S MARKET CAFE","1105 NORTHSIDE BLVD","SOUTH BEND","IN","46615","(574) 282-1259"
"295","THE LOUVERED DOOR","1622 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 237-9170"
"296","SUBWAY OF SOUTH BEND II, INC","3301 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 243-2667"
"297","MC DONALD'S 6097","1850 LINCOLN WAY E","SOUTH BEND","IN","46613-3423","(574) 287-9843"
"298","FIRST BRETHREN CHURCH","4909 S IRONWOOD DR","SOUTH BEND","IN","46614","(574) 291-4909"
"299","TARKINGTON TRADITIONAL SCHOOL","3414 HEPLER ST","SOUTH BEND","IN","46635","(574) 243-7217"
"300","SUBWAY OF SOUTH BEND VII, INC","3701 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 271-6807"
"301","PAPA JOHN'S #5","928 S MAYFLOWER RD","SOUTH BEND","IN","46619","(502) 935-6329"
"302","GRACE UNITED METH. CHURCH","3012 S TWYCKENHAM DR","SOUTH BEND","IN","46614-2118","(574) 288-4789"
"303","MC DONALD'S 493","416 N MICHIGAN ST","SOUTH BEND","IN","46601","(574) 400-0775"
"304","WASHINGTON HIGH SCHOOL","4747 W WASHINGTON ST","SOUTH BEND","IN","46624","(574) 283-7220"
"305","NEW CHINA RESTAURANT","920 ERSKINE PLZ","SOUTH BEND","IN","46614","(574) 291-9324"
"306","BURGER KING #6574","4852 W WESTERN AVE","SOUTH BEND","IN","46619-2308","(574) 232-3622"
"307","KING GYROS OF SOUTH BEND","5105 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 288-7010"
"308","O G CHINESE RESTAURANT","1341 PORTAGE AVE","SOUTH BEND","IN","46680","(574) 289-8899"
"309","BRUNO'S PIZZA","2202 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 968-0350"
"310","KROGER J-901","4526 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 288-0471"
"311","VOLCANO RESTAURANT","3700 LINCOLN WAY W","SOUTH BEND","IN","46601","(574) 287-5775"
"312","KENNEDY WATER PARK CONC.","2700 WESTMOOR ST","SOUTH BEND","IN","46624","(574) 235-9407"
"313","EL RANCHITO","1923 PRAIRIE AVE","SOUTH BEND","IN","46613","(574) 288-3930"
"314","NICK'S PATIO RESTAURANT","1710 N IRONWOOD DR","SOUTH BEND","IN","46635","(574) 277-7400"
"315","SOUTH BEND CHOCOLATE CO.","122 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 233-2577"
"316","STUDEBAKER GOLF COURSE","718 E CALVERT ST","SOUTH BEND","IN","46613","(574) 287-6634"
"317","EL ARRIERO BAR & GRILL","4505 AMERITECH DR","SOUTH BEND","IN","46628","(574) 243-1177"
"318","BURGER KING # 8448","3403 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 277-4600"
"319","KING GYROS OF SOUTH BEND","5105 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 288-7010"
"320","TASTE OF MEXICO","2637 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 232-8960"
"321","JOVI'S LOUNGE","1905 MIAMI ST","SOUTH BEND","IN","46614","(574) 289-3770"
"322","FRANKIE'S BBQ","1621 W WASHINGTON ST","SOUTH BEND","IN","46628-2159","(574) 287-8993"
"323","TAPASTRIE LLC","103 W COLFAX AVE","SOUTH BEND","IN","46601","(574) 232-9200"
"324","KNIGHTS OF COLUMBUS #5570","5202 LINDEN AVE","SOUTH BEND","IN","46628","(574) 233-9717"
"325","SIMERI'S OLD TOWN TAP INC","1505 W INDIANA AVE","SOUTH BEND","IN","46613","(574) 289-1361"
"326","ALLIE'S CAFE & CATERING","2323 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 232-9520"
"327","BROADWAY CHRISTIAN PARISH","1412 CARROLL ST","SOUTH BEND","IN","46613","(574) 289-0333"
"328","PEACHES, INC","1811 S MICHIGAN ST","SOUTH BEND","IN","46613","(574) 287-6933"
"329","SUBWAY OF SOUTH BEND V, INC","113 W WASHINGTON ST","SOUTH BEND","IN","46601","(574) 289-1288"
"330","7-ELEVEN","333 S LOGAN ST","SOUTH BEND","IN","46601","(574) 232-8916"
"331","ARMY & NAVY UNION #146","1121 W WESTERN AVE","SOUTH BEND","IN","46601","(574) 287-3815"
"332","SUBWAY OF SOUTH BEND VI, INC","135 E IRELAND RD","SOUTH BEND","IN","46614","(574) 299-8306"
"333","SUBWAY OF SOUTH BEND VII, INC","3701 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 271-6807"
"334","CENTER FOR THE HOMELESS","813 S MICHIGAN ST","SOUTH BEND","IN","46601-3102","(574) 282-8700"
"335","NEW CHINA RESTAURANT","920 ERSKINE PLZ","SOUTH BEND","IN","46614","(574) 291-9324"
"336","ALLIE'S AMERICAN GRILL","123 N SAINT JOSEPH ST","SOUTH BEND","IN","46601","(574) 234-2000"
"337","SPEEDWAY #5153","2150 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 277-2071"
"338","ANTONIO'S PLACE","1314 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 289-0068"
"339","SPEEDWAY #5487","2075 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-5436"
"340","AIR HOST RESTAURANT & LOUNGE","4667 PROGRESS DR","SOUTH BEND","IN","46628","(574) 289-8786"
"341","SPEEDWAY #6674/SUBWAY #6628","6161 W BRICK RD","SOUTH BEND","IN","46628","(574) 277-4206"
"342","CORBY'S LOUNGE, INC","441 E LASALLE AVE","SOUTH BEND","IN","46601","(574) 233-5326"
"343","PILOT TRAVEL CENTER #035","6424 W BRICK RD","SOUTH BEND","IN","46628","(865) 588-7488"
"344","SUBWAY #035","6424 W BRICK RD","SOUTH BEND","IN","46628","(574) 272-1203"
"345","KRIS'S KOUNTRY KITCHEN","2210 2212 MIAMI ST","SOUTH BEND","IN","46613","(574) 251-0377"
"346","POTAWATOMI POOL CONCESSION","2000 WALL ST","SOUTH BEND","IN","46615","(574) 235-9438"
"347","JORDAN FISH AND CHICKEN INC","1107 LINCOLN WAY W","SOUTH BEND","IN","46616","(574) 386-6157"
"348","SPEEDWAY #5153","2150 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 277-2071"
"349","SPEEDWAY #5548","1449 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 233-7421"
"350","THE GERMAN CLUB (D.F.V.)","1541 PRAIRIE AVE","SOUTH BEND","IN","46613","(574) 232-2101"
"351","JEANNIE'S TAVERN","621 S BENDIX DR","SOUTH BEND","IN","46619","(574) 288-2962"
"352","THE ORIGINAL PANCAKE HOUSE","1430 N IRONWOOD DR","SOUTH BEND","IN","46635","(574) 232-3220"
"353","LE PEEP","127 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 288-7337"
"354","ROCCO'S RESTAURANT","537 N SAINT LOUIS BLVD","SOUTH BEND","IN","46617","(574) 233-2464"
"355","7-ELEVEN #32573B","501 E LASALLE AVE","SOUTH BEND","IN","46617","(574) 234-5221"
"356","ONE STOP SHOP","3529 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 234-7870"
"357","ARBY'S ROAST BEEF #877","4615 MIAMI ST","SOUTH BEND","IN","46614","(574) 291-1208"
"358","BURGER KING #6622","1113 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-4300"
"359","SPEEDWAY #6620","1706 SOUTH BEND AVE","SOUTH BEND","IN","46635","(574) 271-8385"
"360","MARTIN'S SUPER MARKETS #11","926 ERSKINE PLZ","SOUTH BEND","IN","46614","(574) 291-3571"
"361","POLITO'S ITALIAN RESTAURANT","401 N HICKORY RD","SOUTH BEND","IN","46615","(574) 243-5385"
"362","MARTIN'S SUPER MARKETS #10","2081 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 272-6922"
"363","MITCH'S CORNER SPORTS BAR","1516 N IRONWOOD DR","SOUTH BEND","IN","46635","(574) 855-2365"
"364","JOHN ADAMS HIGH SCHOOL","808 S TWYCKENHAM DR","SOUTH BEND","IN","46624","(574) 283-7724"
"365","THE CREPERIE","121 S NILES AVE","SOUTH BEND","IN","46601","(574) 607-8008"
"366","BROWN INTERMEDIATE SCHOOL","737 BEALE ST","SOUTH BEND","IN","46616","(574) 284-1206"
"367","FINNIES NEXT DOOR","233 S MAIN ST","SOUTH BEND","IN","46601-2111","(574) 404-6100"
"368","COQUILLARD PRIMARY CENTER","1245 N SHERIDAN ST","SOUTH BEND","IN","46628","(574) 283-8617"
"369","DICKINSON FINE ARTS ACADEMY","4404 ELWOOD AVE","SOUTH BEND","IN","46624","(574) 283-7634"
"370","HAMILTON TRADITIONAL SCHOOL","1530 E JACKSON RD","SOUTH BEND","IN","46614","(574) 231-5689"
"371","MCKINLEY PRIMARY SCHOOL","228 N GREENLAWN AVE","SOUTH BEND","IN","46624","(574) 283-8576"
"372","CROOKED EWE BREWERY & ALE HOUS","1047 LINCOLN WAY E","SOUTH BEND","IN","46601","(574) 217-0881"
"373","MONROE PRIMARY SCHOOL","312 DONMOYER AVE","SOUTH BEND","IN","46614","(574) 231-5837"
"374","MUESSEL PRIMARY SCHOOL","1021 BLAINE AVE","SOUTH BEND","IN","46616","(574) 283-7809"
"375","O G CHINESE RESTAURANT","1341 PORTAGE AVE","SOUTH BEND","IN","46680","(574) 289-8899"
"376","ALWAYS OPEN","1401 N BENDIX DR","SOUTH BEND","IN","46628","(574) 233-6429"
"377","SAINT JOSEPH COUNTY JAIL","401 W SAMPLE ST","SOUTH BEND","IN","46601","(574) 245-6508"
"378","CENTER FOR THE HOMELESS","813 S MICHIGAN ST","SOUTH BEND","IN","46601-3102","(574) 282-8700"
"379","INTERFAITH CHRISTIAN UNION","702 LINCOLN WAY W","SOUTH BEND","IN","46616-1122","(574) 287-4700"
"380","NICK'S PATIO RESTAURANT","1710 N IRONWOOD DR","SOUTH BEND","IN","46635","(574) 277-7400"
"381","PEACHES, INC","1811 S MICHIGAN ST","SOUTH BEND","IN","46613","(574) 287-6933"
"382","TACO BELL / PIZZA HUT #5393","221 W LASALLE AVE","SOUTH BEND","IN","46601","(574) 233-3431"
"383","MC DONALD'S 3597","4711 MIAMI ST","SOUTH BEND","IN","46614","(574) 291-8838"
"384","VICTORY BAR INC","907 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 289-5212"
"385","PEDDLER'S PUB","904 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-9192"
"386","ELOTES Y MAS","1343 DUNHAM ST","SOUTH BEND","IN","46619","(574) 233-0109"
"387","V.F.W. GOLDEN HILL POST 8748","718 JOHNSON ST","SOUTH BEND","IN","46628","(574) 232-2787"
"388","SUPER MERCADO ROSALES","1518 S MICHIGAN ST","SOUTH BEND","IN","46613","(574) 234-5587"
"389","ELKS LODGE #235","3535 MCKINLEY AVE","SOUTH BEND","IN","46615","(574) 233-1139"
"390","POPEYE'S LOUISIANA KITCHEN","2605 LINCOLN WAY W","SOUTH BEND","IN","46628-1937","(574) 232-0000"
"391","WESTSIDE DEMOCRATIC CLUB","617 S WARREN ST","SOUTH BEND","IN","46619","(574) 287-4091"
"392","SAINT JOSEPH SCHOOL","216 N HILL ST","SOUTH BEND","IN","46617","(574) 234-0451"
"393","GREATER NEW JERUSALEM M.B. CHU","1635 LINDEN AVE","SOUTH BEND","IN","46628","(574) 315-4330"
"394","SAINT MARY PARISH PNCC","1601 W SAMPLE ST","SOUTH BEND","IN","46619","(574) 233-1961"
"395","LA ESPERANZA, LLC","1636 N IRONWOOD DR","SOUTH BEND","IN","46637","(574) 273-0345"
"396","THE LANDING CATERING","2801 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 299-9126"
"397","INTERFAITH CHRISTIAN UNION","702 LINCOLN WAY W","SOUTH BEND","IN","46616-1122","(574) 287-4700"
"398","PIZZA HUT - DONT USE","209 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-9400"
"399","PIZZA HUT - DONT USE","1129 N BENDIX DR","SOUTH BEND","IN","46628","(574) 232-2800"
"400","THE PHILADELPHIA","2123 EDISON RD","SOUTH BEND","IN","46637","(574) 287-3255"
"401","PIZZA HUT - DONT USE","2017 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 273-9944"
"402","TOM'S RESTAURANT","131 S LAFAYETTE BLVD","SOUTH BEND","IN","46601","(574) 237-9401"
"403","FIX COFFEE HOUSE/JOYFULL NOISE","2406 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 288-3499"
"404","QUIZNOS SUB","131 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 256-6712"
"405","TACO BELL / PIZZA HUT #5393","221 W LASALLE AVE","SOUTH BEND","IN","46601","(574) 233-3431"
"406","MEIJER GAS STATION #120","3600 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 273-3400"
"407","JENNY'S BAKERY","740 S WALNUT ST","SOUTH BEND","IN","46619","(574) 283-0211"
"408","VICTORY BAR INC","907 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 289-5212"
"409","THE PORTAGE GRILL, LLC","1519 PORTAGE AVE","SOUTH BEND","IN","46617","(574) 288-2867"
"410","DOMINIC'S PIZZERIA","1640 SOUTH BEND AVE","SOUTH BEND","IN","46617","(574) 289-0626"
"411","LONNIE'S 23 INN","1989 PRAIRIE AVE","SOUTH BEND","IN","46613","(574) 251-0282"
"412","SILVER TOWER SEAFOOD HOUSE","1536 LINCOLN WAY W","SOUTH BEND","IN","46628-2420","(574) 233-0304"
"413","SMOKIN ADDIES","501 LINCOLN WAY W","SOUTH BEND","IN","46601","(574) 287-4464"
"414","SEAN O'CASEY'S","123 N SAINT JOSEPH ST","SOUTH BEND","IN","46601","(574) 234-2000"
"415","ERSKINE GOLF COURSE","4201 MIAMI ST","SOUTH BEND","IN","46614","(574) 291-5587"
"416","P & G FAMILY RESTAURANT","2335 PRAIRIE AVE","SOUTH BEND","IN","46614","(574) 288-7792"
"417","NUEVO TIJUANA RESTAURANT","1116 S MAIN ST","SOUTH BEND","IN","46619","(574) 289-6136"
"418","BAKER'S DOZEN BAKESHOP","2909 W SAMPLE ST","SOUTH BEND","IN","46619","(574) 289-9559"
"419","EL ARRIERO","4505 AMERITECH DR","SOUTH BEND","IN",NA,"(574) 243-1177"
"420","TAPHOUSE ON THE EDGE","1803 SOUTH BEND AVE","SOUTH BEND","IN","46637-5637","(574) 247-9293"
"421","SOUTH BEND QUARTET CHAPTER","2722 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 288-7523"
"422","MARINE CORPS LEAGUE","539 PARRY ST","SOUTH BEND","IN","46617","(574) 233-0253"
"423","MC DONALD'S 6097","1850 LINCOLN WAY E","SOUTH BEND","IN","46613-3423","(574) 287-9843"
"424","THAT CHEESECAKE PLACE","3612 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 288-4168"
"425","TACO BELL OF AMERICA LLC #1739","231 E IRELAND RD","SOUTH BEND","IN","46614","(317) 596-3260"
"426","UGLY MUGS CAFE & CULTURE","102 N MAIN ST","SOUTH BEND","IN","46601","(574) 863-0352"
"427","ELEVEN-FORTY CAFE","1140 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 233-1680"
"428","J W CHEN'S CHINESE CUISINE","1835 SOUTH BEND AVE","SOUTH BEND","IN","46637-5637","(574) 271-2777"
"429","FIRST BAPTIST CHURCH OF S.B.","3010 S IRONWOOD DR","SOUTH BEND","IN","46614","(574) 294-4141"
"430","GREAT HARVEST BREAD CO.","1105 NORTHSIDE BLVD","SOUTH BEND","IN","46615","(574) 271-1100"
"431","MAXI'S FOOD & SPIRITS","114 W IRELAND RD","SOUTH BEND","IN","46614","(574) 291-9181"
"432","MACRI'S BAKERY & DELI","214 N NILES AVE","SOUTH BEND","IN","46617","(574) 282-1010"
"433","OUR LADY OF HUNGARY SCHOOL","735 W CALVERT ST","SOUTH BEND","IN","46613","(574) 287-1700"
"434","SAINT MATTHEW CATHEDRAL SCHOOL","1015 E DAYTON ST","SOUTH BEND","IN","46613","(574) 289-4535"
"435","SUBWAY","1615 PORTAGE AVE","SOUTH BEND","IN","46616","(574) 289-0000"
"436","CHRISTY'S PLACE","2018 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 201-2067"
"437","KELLY'S PUB","1150 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 287-7379"
"438","ONE STOP #2","3425 LINCOLN WAY W","SOUTH BEND","IN","46628-1454","(574) 233-8403"
"439","VELDMAN'S SERVICE CENTER","5316 W WESTERN AVE","SOUTH BEND","IN","46614","(574) 287-7236"
"440","AJ'S BURGER SHACK & PUB","4505 AMERITECH DR","SOUTH BEND","IN","46628","(574) 272-1800"
"441","MITCH'S SECOND BASE SPORTS BAR","4407 S IRONWOOD DR","SOUTH BEND","IN","46614","(574) 532-7022"
"442","SAINT JOSEPH CATHOLIC HIGH SCH","453 N NOTRE DAME AVE","SOUTH BEND","IN","46617","(574) 233-6137"
"443","SKIP BONES","309 S LOGAN ST","SOUTH BEND","IN","46615","(574) 288-5188"
"444","MURPHY'S BACKYARD PUB","3601 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 233-5968"
"445","PAPA JOHN'S #1","1827 SOUTH BEND AVE","SOUTH BEND","IN","46637-5637","(574) 271-1177"
"446","PAPA JOHN'S #5","928 S MAYFLOWER RD","SOUTH BEND","IN","46619","(502) 935-6329"
"447","STARZ BAR","1505 KENDALL ST","SOUTH BEND","IN","46613","(574) 288-7827"
"448","SIMERI'S OLD TOWN TAP INC","1505 W INDIANA AVE","SOUTH BEND","IN","46613","(574) 289-1361"
"449","SOUTH BEND CHOCOLATE CO","615 N MICHIGAN ST","SOUTH BEND","IN","46601","(574) 233-2577"
"450","SAINT CASIMIR CATHOLIC CHURCH","1308 DUNHAM ST","SOUTH BEND","IN","46619","(574) 287-9551"
"451","S.B.MARRIOTT ""WE PROUDLY BREW""","123 N SAINT JOSEPH ST","SOUTH BEND","IN","46601","(574) 234-2000"
"452","SAINT ADALBERT CATHOLIC CHURCH","519 S OLIVE ST","SOUTH BEND","IN","46619","(574) 288-5708"
"453","CHINA GARDEN RESTAURANT, INC","900 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-7373"
"454","KORNER KITCHEN","1525 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 232-2008"
"455","QUICK STOP FOOD & SHOP","3601 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 233-0099"
"456","STUDEBAKER NATIONAL MUSEUM INC","201 CHAPIN ST","SOUTH BEND","IN","46601","(574) 235-9714"
"457","KING GYROS OF SOUTH BEND","5105 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 288-7010"
"458","MASTERPIECE CREATIONS/BISTRO","211 N MICHIGAN ST","SOUTH BEND","IN","46601","(574) 235-5583"
"459","SLICE OF HEAVEN","1615 MIAMI ST","SOUTH BEND","IN","46613","(574) 287-3151"
"460","RON'S MCKINLEY MARATHON","2124 MCKINLEY AVE","SOUTH BEND","IN","46615","(574) 234-9565"
"461","FRICK'S DAIRY QUEEN","3907 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 291-2330"
"462","BURGER KING #6574","4852 W WESTERN AVE","SOUTH BEND","IN","46619-2308","(574) 232-3622"
"463","CAMBODIAN THAI RESTAURANT - DO","229 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 289-2877"
"464","CHICORY CAFE CO. - DO NOT USE","105 E JEFFERSON BLVD","SOUTH BEND","IN","46601","(574) 234-1141"
"465","MARTIN'S SUPER MARKETS #1","1302 ELWOOD AVE","SOUTH BEND","IN","46680","(574) 233-8229"
"466","MARTIN'S SUPER MARKETS #8","4401 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 288-4854"
"467","WENDY'S #562","3401 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 287-6644"
"468","EMMAUS LUTHERAN CHURCH","929 MILTON ST","SOUTH BEND","IN","46613","(574) 287-4151"
"469","MARTIN'S SUPER MARKETS #10","2081 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 272-6922"
"470","DAVE'S PUB","3013 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 237-9195"
"471","7-ELEVEN","333 S LOGAN ST","SOUTH BEND","IN","46601","(574) 232-8916"
"472","RUM VILLAGE INN","2209 KEMBLE AVE","SOUTH BEND","IN","46613","(574) 288-1773"
"473","JAN MARIE'S PORTAGE AVE CAFE","1519 PORTAGE AVE","SOUTH BEND","IN","46617","(574) 234-5555"
"474","PENN STATION EAST COAST SUBS","2202 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 855-2432"
"475","KENNEDY WATER PARK CONC.","2700 WESTMOOR ST","SOUTH BEND","IN","46624","(574) 235-9407"
"476","HUNGRY HOWIE'S PIZZA","2035 E IRELAND RD","SOUTH BEND","IN","46614","(574) 231-1100"
"477","CHIPPEWA BOWL","225 W CHIPPEWA AVE","SOUTH BEND","IN","46614","(574) 291-5093"
"478","MINDY'S DOWNTOWN GRILL","120 W LASALLE AVE","SOUTH BEND","IN","46601","(574) 237-0819"
"479","FALAFEL EXPRESS","1809 SOUTH BEND AVE","SOUTH BEND","IN","46637-5637","(574) 514-1228"
"480","CEDAR HOUSE RESTAURANT","808 E COLFAX AVE","SOUTH BEND","IN","46617","(574) 287-8744"
"481","EXTREME FAMILY GRUB AND PUB","2206 2208 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 289-4888"
"482","R & J QUICK MART","1956 E EWING AVE","SOUTH BEND","IN","46613","(574) 282-1133"
"483","GREATER HOLY TEMPLE C.O.G.I.C.","710 NAPOLEON ST","SOUTH BEND","IN","46617","(574) 234-2351"
"484","J & R LINCOLNWAY GRILL","1003 LINCOLN WAY W","SOUTH BEND","IN","46616-1147","(574) 233-7814"
"485","BARBICI ITALIAN STREET FOOD","1233 N EDDY ST","SOUTH BEND","IN","46617","(574) 251-1330"
"486","ROZELL ROYAL RIBS","313 CHAPIN ST","SOUTH BEND","IN","46601","(574) 234-6980"
"487","FRENCHIES","230 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 215-8897"
"488","HAMMES BOOKSTORE & CAFE","1234 N EDDY ST","SOUTH BEND","IN","46617","(574) 287-6954"
